Region,Country,Item Type,Order Priority,Order Date,Ship Date,Unit Price,Unit Cost,Total Revenue,Total Cost,Total Profit,Profit Margin per Product,Processing Time,Processing Time (days),Order Year,Sales Channel
Europe,Ireland,Fruits,L,2010-05-30,2010-06-27,9.33,6.92,63453.33,47062.92,16390.41,2.41,28 days,28,2010,Offline
Europe,Slovakia,Baby Food,H,2012-05-30,2012-06-11,255.28,159.42,1234278.8,770795.7,463483.1,95.86,12 days,12,2012,Online
Europe,Slovakia,Cosmetics,H,2015-05-30,2015-07-17,437.2,263.33,2522206.8,1519150.77,1003056.03,173.87,48 days,48,2015,Offline
Europe,Georgia,Snacks,C,2010-05-31,2010-06-12,152.58,97.44,1354605.24,865072.32,489532.92,55.140000000000015,12 days,12,2010,Online
Europe,Bulgaria,Snacks,C,2010-05-31,2010-06-22,152.58,97.44,810199.8,517406.4,292793.4,55.140000000000015,22 days,22,2010,Offline
Europe,Serbia,Office Supplies,M,2015-05-31,2015-06-11,651.21,524.96,5807490.78,4681593.28,1125897.5,126.25,11 days,11,2015,Online
Europe,Romania,Beverages,H,2016-05-31,2016-06-12,47.45,31.79,168352.6,112790.92,55561.68,15.660000000000004,12 days,12,2016,Offline
Europe,Slovakia,Beverages,M,2017-05-31,2017-06-24,47.45,31.79,31933.85,21394.67,10539.18,15.660000000000004,24 days,24,2017,Online
Europe,Liechtenstein,Meat,C,2017-05-31,2017-06-05,421.89,364.69,825638.73,713698.33,111940.4,57.19999999999999,5 days,5,2017,Offline
Europe,Moldova ,Meat,M,2010-06-13,2010-08-01,421.89,364.69,1830158.82,1582025.22,248133.6,57.19999999999999,49 days,49,2010,Online
Europe,Romania,Personal Care,L,2011-06-13,2011-07-29,81.73,56.67,423116.21,293380.59,129735.62,25.06,46 days,46,2011,Offline
Europe,Vatican City,Meat,M,2012-06-13,2012-07-07,421.89,364.69,3957750.09,3421156.89,536593.2,57.19999999999999,24 days,24,2012,Online
Europe,Slovakia,Cosmetics,H,2012-06-13,2012-07-30,437.2,263.33,1850667.6,1114675.89,735991.71,173.87,47 days,47,2012,Offline
Europe,Moldova ,Cosmetics,H,2013-06-13,2013-07-29,437.2,263.33,2309727.6,1391172.39,918555.21,173.87,46 days,46,2013,Online
Europe,Czech Republic,Vegetables,M,2012-06-14,2012-06-20,154.06,90.93,510554.84,301342.02,209212.82,63.13,6 days,6,2012,Offline
Europe,Georgia,Cereal,H,2014-06-14,2014-07-16,205.7,117.11,144195.7,82094.11,62101.59,88.58999999999999,32 days,32,2014,Online
Europe,Greece,Fruits,H,2015-06-14,2015-06-20,9.33,6.92,84287.22,62515.28,21771.94,2.41,6 days,6,2015,Offline
Europe,Iceland,Cereal,M,2010-06-15,2010-07-18,205.7,117.11,808606.7,460359.41,348247.29,88.58999999999999,33 days,33,2010,Online
Europe,Italy,Baby Food,L,2012-06-15,2012-07-12,255.28,159.42,2526250.88,1577620.32,948630.56,95.86,27 days,27,2012,Offline
Europe,Serbia,Cereal,M,2013-06-15,2013-07-09,205.7,117.11,1971840.2,1122616.46,849223.74,88.58999999999999,24 days,24,2013,Online
Europe,Ireland,Office Supplies,C,2014-06-15,2014-07-05,651.21,524.96,4367665.47,3520906.72,846758.75,126.25,20 days,20,2014,Offline
Europe,France,Household,L,2011-06-16,2011-07-30,668.27,502.54,6294435.13,4733424.26,1561010.87,165.72999999999996,44 days,44,2011,Online
Europe,Armenia,Snacks,L,2017-06-16,2017-07-03,152.58,97.44,1146486.12,732164.16,414321.96,55.140000000000015,17 days,17,2017,Offline
Europe,United Kingdom,Personal Care,M,2012-06-17,2012-06-26,81.73,56.67,208738.42,144735.18,64003.24,25.06,9 days,9,2012,Online
Europe,Moldova ,Beverages,H,2013-06-17,2013-07-03,47.45,31.79,235257.1,157614.82,77642.28,15.660000000000004,16 days,16,2013,Offline
Europe,Cyprus,Household,C,2012-06-18,2012-08-02,668.27,502.54,5866074.06,4411296.12,1454777.94,165.72999999999996,45 days,45,2012,Online
Europe,Denmark,Personal Care,C,2014-06-18,2014-07-26,81.73,56.67,229007.46,158789.34,70218.12,25.06,38 days,38,2014,Offline
Europe,Ukraine,Meat,M,2014-06-18,2014-07-02,421.89,364.69,3956062.53,3419698.13,536364.4,57.19999999999999,14 days,14,2014,Online
Europe,Czech Republic,Office Supplies,M,2010-06-19,2010-07-19,651.21,524.96,2530602.06,2039994.56,490607.5,126.25,30 days,30,2010,Offline
Europe,Iceland,Office Supplies,C,2013-06-19,2013-07-10,651.21,524.96,449986.11,362747.36,87238.75,126.25,21 days,21,2013,Online
Europe,Romania,Household,H,2014-06-19,2014-07-21,668.27,502.54,2358993.1,1773966.2,585026.9,165.72999999999996,32 days,32,2014,Offline
Europe,France,Office Supplies,C,2010-06-20,2010-07-26,651.21,524.96,3700175.22,2982822.72,717352.5,126.25,36 days,36,2010,Online
Europe,Norway,Cereal,L,2013-06-20,2013-07-21,205.7,117.11,1319771.2,751377.76,568393.44,88.58999999999999,31 days,31,2013,Offline
Europe,Montenegro,Cereal,H,2013-06-20,2013-07-26,205.7,117.11,379516.5,216067.95,163448.55,88.58999999999999,36 days,36,2013,Online
Europe,Greece,Cosmetics,C,2017-06-20,2017-06-28,437.2,263.33,3583291.2,2158252.68,1425038.52,173.87,8 days,8,2017,Offline
Europe,Finland,Snacks,H,2017-06-20,2017-07-10,152.58,97.44,334302.78,213491.04,120811.74,55.140000000000015,20 days,20,2017,Online
Europe,Andorra,Clothes,C,2017-06-20,2017-08-05,109.28,35.84,536455.52,175938.56,360516.96,73.44,46 days,46,2017,Offline
Europe,Finland,Meat,H,2014-06-21,2014-06-26,421.89,364.69,3120720.33,2697611.93,423108.4,57.19999999999999,5 days,5,2014,Online
Europe,Finland,Vegetables,C,2017-06-21,2017-07-23,154.06,90.93,339394.18,200318.79,139075.39,63.13,32 days,32,2017,Offline
Europe,Liechtenstein,Baby Food,H,2012-06-22,2012-08-01,255.28,159.42,752565.44,469970.16,282595.28,95.86,40 days,40,2012,Online
Europe,Bosnia and Herzegovina,Household,M,2015-06-22,2015-08-01,668.27,502.54,2742580.08,2062424.16,680155.92,165.72999999999996,40 days,40,2015,Offline
Europe,Sweden,Household,H,2010-06-23,2010-08-07,668.27,502.54,3960168.02,2978052.04,982115.98,165.72999999999996,45 days,45,2010,Online
Europe,Belgium,Beverages,L,2014-06-23,2014-07-19,47.45,31.79,182255.45,122105.39,60150.06,15.660000000000004,26 days,26,2014,Offline
Europe,Slovakia,Office Supplies,H,2014-06-23,2014-07-30,651.21,524.96,4505070.78,3631673.28,873397.5,126.25,37 days,37,2014,Online
Europe,Romania,Baby Food,H,2015-06-23,2015-07-14,255.28,159.42,2270715.6,1418040.9,852674.7,95.86,21 days,21,2015,Offline
Europe,Sweden,Household,C,2011-06-24,2011-08-09,668.27,502.54,5191789.63,3904233.26,1287556.37,165.72999999999996,46 days,46,2011,Online
Europe,Belarus,Fruits,C,2014-06-24,2014-07-07,9.33,6.92,50587.26,37520.24,13067.02,2.41,13 days,13,2014,Offline
Europe,Georgia,Baby Food,L,2015-06-24,2015-07-28,255.28,159.42,486308.4,303695.1,182613.3,95.86,34 days,34,2015,Online
Europe,Andorra,Baby Food,C,2017-06-24,2017-08-13,255.28,159.42,276978.8,172970.7,104008.1,95.86,50 days,50,2017,Offline
Europe,Serbia,Clothes,C,2011-06-25,2011-08-04,109.28,35.84,864951.2,283673.6,581277.6,73.44,40 days,40,2011,Online
Europe,Serbia,Vegetables,M,2011-06-25,2011-07-03,154.06,90.93,570792.3,336895.65,233896.65,63.13,8 days,8,2011,Offline
Europe,Armenia,Meat,L,2012-06-25,2012-08-13,421.89,364.69,2218719.51,1917904.71,300814.8,57.19999999999999,49 days,49,2012,Online
Europe,Malta,Baby Food,L,2012-06-25,2012-08-12,255.28,159.42,1706802.08,1065882.12,640919.96,95.86,48 days,48,2012,Offline
Europe,Hungary,Clothes,C,2013-06-25,2013-07-05,109.28,35.84,884949.44,290232.32,594717.12,73.44,10 days,10,2013,Online
Europe,Switzerland,Baby Food,C,2010-06-26,2010-07-18,255.28,159.42,2193110.48,1369577.22,823533.26,95.86,22 days,22,2010,Offline
Europe,Portugal,Snacks,C,2010-06-26,2010-07-03,152.58,97.44,1005807.36,642324.48,363482.88,55.140000000000015,7 days,7,2010,Online
Europe,Italy,Baby Food,C,2010-06-26,2010-07-20,255.28,159.42,1117360.56,697781.34,419579.22,95.86,24 days,24,2010,Offline
Europe,Moldova ,Beverages,H,2015-06-26,2015-08-13,47.45,31.79,470846.35,315452.17,155394.18,15.660000000000004,48 days,48,2015,Online
Europe,Lithuania,Clothes,C,2016-06-26,2016-08-05,109.28,35.84,1051273.6,344780.8,706492.8,73.44,40 days,40,2016,Offline
Europe,Albania,Cosmetics,L,2011-06-27,2011-08-12,437.2,263.33,2189934.8,1319019.97,870914.83,173.87,46 days,46,2011,Online
Europe,Croatia,Baby Food,C,2013-06-27,2013-07-08,255.28,159.42,392875.92,245347.38,147528.54,95.86,11 days,11,2013,Offline
Europe,Belgium,Cosmetics,C,2014-06-27,2014-07-28,437.2,263.33,7432.4,4476.61,2955.79,173.87,31 days,31,2014,Online
Europe,Vatican City,Household,C,2014-06-27,2014-08-03,668.27,502.54,1397352.57,1050811.14,346541.43,165.72999999999996,37 days,37,2014,Offline
Europe,Switzerland,Baby Food,C,2015-06-27,2015-07-31,255.28,159.42,1130635.12,706071.18,424563.94,95.86,34 days,34,2015,Online
Europe,San Marino,Vegetables,L,2016-06-27,2016-07-18,154.06,90.93,228779.1,135031.05,93748.05,63.13,21 days,21,2016,Offline
Europe,Latvia,Cereal,M,2010-06-28,2010-07-12,205.7,117.11,1123533.4,639654.82,483878.58,88.58999999999999,14 days,14,2010,Online
Europe,Lithuania,Clothes,H,2016-06-28,2016-08-08,109.28,35.84,170695.36,55982.08,114713.28,73.44,41 days,41,2016,Offline
Europe,Liechtenstein,Fruits,C,2012-06-29,2012-08-14,9.33,6.92,28064.64,20815.36,7249.28,2.41,46 days,46,2012,Online
Europe,Russia,Cereal,M,2012-06-29,2012-08-03,205.7,117.11,133910.7,76238.61,57672.09,88.58999999999999,35 days,35,2012,Offline
Europe,Montenegro,Personal Care,C,2013-06-29,2013-06-29,81.73,56.67,786651.25,545448.75,241202.5,25.06,0 days,0,2013,Online
Europe,Andorra,Fruits,C,2016-06-29,2016-07-02,9.33,6.92,68668.8,50931.2,17737.6,2.41,3 days,3,2016,Offline
Europe,Andorra,Cosmetics,C,2012-06-30,2012-07-19,437.2,263.33,3006187.2,1810657.08,1195530.12,173.87,19 days,19,2012,Online
Europe,Luxembourg,Cereal,L,2012-06-30,2012-08-03,205.7,117.11,370465.7,210915.11,159550.59,88.58999999999999,34 days,34,2012,Offline
Europe,Belarus,Office Supplies,C,2017-06-30,2017-07-24,651.21,524.96,1436569.26,1158061.76,278507.5,126.25,24 days,24,2017,Online
Europe,Kosovo,Snacks,C,2011-07-13,2011-08-28,152.58,97.44,619627.38,395703.84,223923.54,55.140000000000015,46 days,46,2011,Offline
Europe,United Kingdom,Snacks,L,2013-07-13,2013-08-03,152.58,97.44,538454.82,343865.76,194589.06,55.140000000000015,21 days,21,2013,Online
Europe,Finland,Cereal,H,2013-07-13,2013-08-01,205.7,117.11,1107900.2,630754.46,477145.74,88.58999999999999,19 days,19,2013,Offline
Europe,Bosnia and Herzegovina,Snacks,L,2011-07-14,2011-08-27,152.58,97.44,119775.3,76490.4,43284.9,55.140000000000015,44 days,44,2011,Online
Europe,Georgia,Baby Food,H,2013-07-14,2013-08-19,255.28,159.42,2052195.92,1281577.38,770618.54,95.86,36 days,36,2013,Offline
Europe,Ireland,Beverages,C,2014-07-14,2014-07-28,47.45,31.79,278768.75,186766.25,92002.5,15.660000000000004,14 days,14,2014,Online
Europe,Albania,Household,C,2017-07-14,2017-07-16,668.27,502.54,1168804.23,878942.46,289861.77,165.72999999999996,2 days,2,2017,Offline
Europe,Liechtenstein,Cosmetics,L,2012-07-15,2012-07-15,437.2,263.33,60333.6,36339.54,23994.06,173.87,0 days,0,2012,Online
Europe,Andorra,Baby Food,H,2013-07-15,2013-08-29,255.28,159.42,11742.88,7333.32,4409.56,95.86,45 days,45,2013,Offline
Europe,Ukraine,Personal Care,M,2010-07-16,2010-08-27,81.73,56.67,814602.91,564829.89,249773.02,25.06,42 days,42,2010,Online
Europe,Finland,Cereal,H,2011-07-16,2011-08-28,205.7,117.11,826091.2,470313.76,355777.44,88.58999999999999,43 days,43,2011,Offline
Europe,Bosnia and Herzegovina,Baby Food,L,2016-07-16,2016-08-15,255.28,159.42,1786194.16,1115461.74,670732.42,95.86,30 days,30,2016,Online
Europe,Norway,Snacks,M,2011-07-17,2011-09-04,152.58,97.44,1333244.04,851430.72,481813.32,55.140000000000015,49 days,49,2011,Offline
Europe,France,Meat,L,2011-07-17,2011-08-11,421.89,364.69,70455.63,60903.23,9552.4,57.19999999999999,25 days,25,2011,Online
Europe,Hungary,Household,L,2016-07-17,2016-09-01,668.27,502.54,5447068.77,4096203.54,1350865.23,165.72999999999996,46 days,46,2016,Offline
Europe,Lithuania,Vegetables,L,2016-07-17,2016-07-26,154.06,90.93,452628.28,267152.34,185475.94,63.13,9 days,9,2016,Online
Europe,San Marino,Personal Care,L,2016-07-17,2016-07-26,81.73,56.67,707046.23,490252.17,216794.06,25.06,9 days,9,2016,Offline
Europe,Macedonia,Office Supplies,C,2017-07-17,2017-07-22,651.21,524.96,4825466.1,3889953.6,935512.5,126.25,5 days,5,2017,Online
Europe,Georgia,Clothes,H,2012-07-18,2012-08-16,109.28,35.84,470122.56,154183.68,315938.88,73.44,29 days,29,2012,Offline
Europe,Estonia,Cereal,H,2013-07-18,2013-08-14,205.7,117.11,1366053.7,777727.51,588326.19,88.58999999999999,27 days,27,2013,Online
Europe,Kosovo,Household,M,2014-07-18,2014-08-11,668.27,502.54,3136191.11,2358420.22,777770.89,165.72999999999996,24 days,24,2014,Offline
Europe,Czech Republic,Baby Food,H,2015-07-18,2015-08-01,255.28,159.42,206776.8,129130.2,77646.6,95.86,14 days,14,2015,Online
Europe,Kosovo,Cereal,H,2017-07-18,2017-08-05,205.7,117.11,688272.2,391850.06,296422.14,88.58999999999999,18 days,18,2017,Offline
Europe,Ireland,Baby Food,L,2010-07-19,2010-07-29,255.28,159.42,800302.8,499781.7,300521.1,95.86,10 days,10,2010,Online
Europe,Macedonia,Personal Care,L,2014-07-19,2014-08-18,81.73,56.67,530345.97,367731.63,162614.34,25.06,30 days,30,2014,Offline
Europe,Switzerland,Household,L,2015-07-19,2015-08-21,668.27,502.54,1073909.89,807581.78,266328.11,165.72999999999996,33 days,33,2015,Online
Europe,Poland,Vegetables,H,2015-07-19,2015-09-02,154.06,90.93,181174.56,106933.68,74240.88,63.13,45 days,45,2015,Offline
Europe,Bulgaria,Meat,C,2010-07-20,2010-07-23,421.89,364.69,693587.16,599550.36,94036.8,57.19999999999999,3 days,3,2010,Online
Europe,Malta,Cereal,M,2013-07-20,2013-08-24,205.7,117.11,1898405.3,1080808.19,817597.11,88.58999999999999,35 days,35,2013,Offline
Europe,Switzerland,Cosmetics,C,2017-07-20,2017-07-20,437.2,263.33,3843862.4,2315197.36,1528665.04,173.87,0 days,0,2017,Online
Europe,Denmark,Clothes,C,2014-07-21,2014-07-23,109.28,35.84,179765.6,58956.8,120808.8,73.44,2 days,2,2014,Offline
Europe,Italy,Vegetables,H,2011-07-22,2011-08-06,154.06,90.93,1419200.72,837647.16,581553.56,63.13,15 days,15,2011,Online
Europe,San Marino,Cereal,C,2012-07-22,2012-08-06,205.7,117.11,818891.7,466214.91,352676.79,88.58999999999999,15 days,15,2012,Offline
Europe,Slovenia,Cereal,H,2012-07-22,2012-08-17,205.7,117.11,1905604.8,1084907.04,820697.76,88.58999999999999,26 days,26,2012,Online
Europe,Denmark,Cosmetics,M,2012-07-22,2012-07-28,437.2,263.33,1960404.8,1180771.72,779633.08,173.87,6 days,6,2012,Offline
Europe,Estonia,Snacks,L,2015-07-22,2015-07-25,152.58,97.44,532199.04,339870.72,192328.32,55.140000000000015,3 days,3,2015,Online
Europe,Belarus,Clothes,H,2016-07-22,2016-08-26,109.28,35.84,863530.56,283207.68,580322.88,73.44,35 days,35,2016,Offline
Europe,San Marino,Snacks,C,2017-07-22,2017-08-10,152.58,97.44,320265.42,204526.56,115738.86,55.140000000000015,19 days,19,2017,Online
Europe,Kosovo,Vegetables,C,2017-07-23,2017-08-20,154.06,90.93,1061935.58,626780.49,435155.09,63.13,28 days,28,2017,Offline
Europe,Romania,Fruits,L,2010-07-24,2010-08-15,9.33,6.92,92908.14,68909.36,23998.78,2.41,22 days,22,2010,Online
Europe,Austria,Cosmetics,L,2010-07-24,2010-09-01,437.2,263.33,3324468.8,2002361.32,1322107.48,173.87,39 days,39,2010,Offline
Europe,Latvia,Meat,C,2011-07-24,2011-08-28,421.89,364.69,1753796.73,1516016.33,237780.4,57.19999999999999,35 days,35,2011,Online
Europe,Bosnia and Herzegovina,Meat,H,2012-07-24,2012-09-01,421.89,364.69,2620358.79,2265089.59,355269.2,57.19999999999999,39 days,39,2012,Offline
Europe,Macedonia,Beverages,M,2012-07-24,2012-07-31,47.45,31.79,443799.85,297331.87,146467.98,15.660000000000004,7 days,7,2012,Online
Europe,Belarus,Beverages,M,2012-07-24,2012-08-02,47.45,31.79,243798.1,163337.02,80461.08,15.660000000000004,9 days,9,2012,Offline
Europe,Belarus,Personal Care,M,2013-07-24,2013-08-21,81.73,56.67,67754.17,46979.43,20774.74,25.06,28 days,28,2013,Online
Europe,Bosnia and Herzegovina,Personal Care,L,2014-07-24,2014-09-07,81.73,56.67,276492.59,191714.61,84777.98,25.06,45 days,45,2014,Offline
Europe,Georgia,Personal Care,L,2015-07-24,2015-07-31,81.73,56.67,403255.82,279609.78,123646.04,25.06,7 days,7,2015,Online
Europe,Belgium,Fruits,C,2015-07-24,2015-08-12,9.33,6.92,42012.99,31160.76,10852.23,2.41,19 days,19,2015,Offline
Europe,Finland,Personal Care,M,2014-07-25,2014-09-04,81.73,56.67,353237.06,244927.74,108309.32,25.06,41 days,41,2014,Online
Europe,Vatican City,Fruits,M,2016-07-25,2016-09-01,9.33,6.92,78661.23,58342.52,20318.71,2.41,38 days,38,2016,Offline
Europe,Slovakia,Snacks,L,2015-07-26,2015-08-04,152.58,97.44,516025.56,329542.08,186483.48,55.140000000000015,9 days,9,2015,Online
Europe,France,Cosmetics,M,2016-07-26,2016-07-29,437.2,263.33,2657301.6,1600519.74,1056781.86,173.87,3 days,3,2016,Offline
Europe,Netherlands,Clothes,H,2016-07-26,2016-09-05,109.28,35.84,852056.16,279444.48,572611.68,73.44,41 days,41,2016,Online
Europe,Italy,Beverages,C,2013-07-27,2013-08-09,47.45,31.79,196490.45,131642.39,64848.06,15.660000000000004,13 days,13,2013,Offline
Europe,Germany,Personal Care,H,2014-07-27,2014-07-29,81.73,56.67,126436.31,87668.49,38767.82,25.06,2 days,2,2014,Online
Europe,Cyprus,Snacks,H,2015-07-27,2015-08-11,152.58,97.44,26091.18,16662.24,9428.94,55.140000000000015,15 days,15,2015,Offline
Europe,Bulgaria,Meat,C,2016-07-27,2016-09-11,421.89,364.69,3654411.18,3158944.78,495466.4,57.19999999999999,46 days,46,2016,Online
Europe,Belgium,Cosmetics,M,2016-07-27,2016-09-13,437.2,263.33,786522.8,473730.67,312792.13,173.87,48 days,48,2016,Offline
Europe,Ukraine,Household,H,2010-07-28,2010-09-13,668.27,502.54,2380377.74,1790047.48,590330.26,165.72999999999996,47 days,47,2010,Online
Europe,Russia,Clothes,M,2011-07-28,2011-09-01,109.28,35.84,410346.4,134579.2,275767.2,73.44,35 days,35,2011,Offline
Europe,Russia,Snacks,H,2012-07-28,2012-09-03,152.58,97.44,854142.84,545469.12,308673.72,55.140000000000015,37 days,37,2012,Online
Europe,Macedonia,Household,C,2014-07-28,2014-08-31,668.27,502.54,4142605.73,3115245.46,1027360.27,165.72999999999996,34 days,34,2014,Offline
Europe,Russia,Cosmetics,C,2015-07-28,2015-07-29,437.2,263.33,170945.2,102962.03,67983.17,173.87,1 days,1,2015,Online
Europe,Netherlands,Office Supplies,C,2011-07-29,2011-09-16,651.21,524.96,6310876.11,5087387.36,1223488.75,126.25,49 days,49,2011,Offline
Europe,Moldova ,Fruits,M,2013-07-29,2013-08-10,9.33,6.92,68771.43,51007.32,17764.11,2.41,12 days,12,2013,Online
Europe,Poland,Household,M,2016-07-29,2016-08-06,668.27,502.54,1598501.84,1202075.68,396426.16,165.72999999999996,8 days,8,2016,Offline
Europe,San Marino,Clothes,H,2013-07-30,2013-08-08,109.28,35.84,603553.44,197944.32,405609.12,73.44,9 days,9,2013,Online
Europe,United Kingdom,Household,C,2016-07-30,2016-08-04,668.27,502.54,5183102.12,3897700.24,1285401.88,165.72999999999996,5 days,5,2016,Offline
Europe,Malta,Fruits,L,2010-07-31,2010-09-04,9.33,6.92,38803.47,28780.28,10023.19,2.41,35 days,35,2010,Online
Europe,Austria,Fruits,M,2012-07-31,2012-09-18,9.33,6.92,41863.71,31050.04,10813.67,2.41,49 days,49,2012,Offline
Europe,Armenia,Snacks,L,2013-07-31,2013-09-13,152.58,97.44,266557.26,170227.68,96329.58,55.140000000000015,44 days,44,2013,Online
Europe,Austria,Personal Care,M,2014-07-31,2014-08-08,81.73,56.67,164195.57,113850.03,50345.54,25.06,8 days,8,2014,Offline
Europe,Iceland,Fruits,H,2011-08-13,2011-08-18,9.33,6.92,13593.81,10082.44,3511.37,2.41,5 days,5,2011,Online
Europe,Austria,Cereal,C,2014-08-13,2014-09-06,205.7,117.11,1155211.2,657689.76,497521.44,88.58999999999999,24 days,24,2014,Offline
Europe,France,Personal Care,C,2015-08-13,2015-09-24,81.73,56.67,801607.84,555819.36,245788.48,25.06,42 days,42,2015,Online
Europe,Italy,Beverages,H,2015-08-13,2015-09-01,47.45,31.79,235209.65,157583.03,77626.62,15.660000000000004,19 days,19,2015,Offline
Europe,Spain,Clothes,H,2010-08-14,2010-09-26,109.28,35.84,841565.28,276003.84,565561.44,73.44,43 days,43,2010,Online
Europe,Slovakia,Fruits,L,2012-08-14,2012-08-29,9.33,6.92,2929.62,2172.88,756.74,2.41,15 days,15,2012,Offline
Europe,Liechtenstein,Vegetables,H,2016-08-14,2016-10-01,154.06,90.93,1158993.38,684066.39,474926.99,63.13,48 days,48,2016,Online
Europe,Andorra,Household,L,2016-08-14,2016-09-14,668.27,502.54,5024053.86,3778095.72,1245958.14,165.72999999999996,31 days,31,2016,Offline
Europe,Belarus,Beverages,H,2010-08-15,2010-08-26,47.45,31.79,152504.3,102173.06,50331.24,15.660000000000004,11 days,11,2010,Online
Europe,Russia,Clothes,H,2015-08-15,2015-10-03,109.28,35.84,402696.8,132070.4,270626.4,73.44,49 days,49,2015,Offline
Europe,Malta,Personal Care,M,2011-08-16,2011-08-16,81.73,56.67,98157.73,68060.67,30097.06,25.06,0 days,0,2011,Online
Europe,Spain,Clothes,H,2012-08-16,2012-09-06,109.28,35.84,535144.16,175508.48,359635.68,73.44,21 days,21,2012,Offline
Europe,Greece,Fruits,M,2014-08-16,2014-10-01,9.33,6.92,12632.82,9369.68,3263.14,2.41,46 days,46,2014,Online
Europe,Andorra,Meat,H,2016-08-16,2016-09-09,421.89,364.69,1553398.98,1342788.58,210610.4,57.19999999999999,24 days,24,2016,Offline
Europe,Austria,Vegetables,C,2011-08-17,2011-10-06,154.06,90.93,1022496.22,603502.41,418993.81,63.13,50 days,50,2011,Online
Europe,Netherlands,Household,L,2013-08-18,2013-09-01,668.27,502.54,1411386.24,1061364.48,350021.76,165.72999999999996,14 days,14,2013,Offline
Europe,Romania,Snacks,H,2014-08-18,2014-09-15,152.58,97.44,1462784.46,934157.28,528627.18,55.140000000000015,28 days,28,2014,Online
Europe,Serbia,Snacks,M,2014-08-18,2014-09-26,152.58,97.44,742912.02,474435.36,268476.66,55.140000000000015,39 days,39,2014,Offline
Europe,Greece,Snacks,L,2016-08-18,2016-09-01,152.58,97.44,73238.4,46771.2,26467.2,55.140000000000015,14 days,14,2016,Online
Europe,Andorra,Beverages,H,2010-08-19,2010-09-11,47.45,31.79,377464.75,252889.45,124575.3,15.660000000000004,23 days,23,2010,Offline
Europe,Montenegro,Cosmetics,L,2012-08-19,2012-08-22,437.2,263.33,1810445.2,1090449.53,719995.67,173.87,3 days,3,2012,Online
Europe,Greece,Baby Food,M,2013-08-19,2013-09-27,255.28,159.42,1944467.76,1214302.14,730165.62,95.86,39 days,39,2013,Offline
Europe,Hungary,Office Supplies,H,2011-08-20,2011-09-26,651.21,524.96,2009634.06,1620026.56,389607.5,126.25,37 days,37,2011,Online
Europe,Ukraine,Meat,M,2012-08-20,2012-09-15,421.89,364.69,3495780.54,3021821.34,473959.2,57.19999999999999,26 days,26,2012,Offline
Europe,Romania,Snacks,M,2010-08-21,2010-10-05,152.58,97.44,159293.52,101727.36,57566.16,55.140000000000015,45 days,45,2010,Online
Europe,Malta,Baby Food,L,2011-08-21,2011-09-03,255.28,159.42,1301162.16,812563.74,488598.42,95.86,13 days,13,2011,Offline
Europe,Czech Republic,Clothes,L,2012-08-21,2012-09-25,109.28,35.84,321501.76,105441.28,216060.48,73.44,35 days,35,2012,Online
Europe,Liechtenstein,Household,C,2015-08-21,2015-09-21,668.27,502.54,5117611.66,3848451.32,1269160.34,165.72999999999996,31 days,31,2015,Offline
Europe,Germany,Household,M,2016-08-21,2016-10-02,668.27,502.54,3964845.91,2981569.82,983276.09,165.72999999999996,42 days,42,2016,Online
Europe,Sweden,Fruits,L,2011-08-22,2011-09-20,9.33,6.92,32319.12,23970.88,8348.24,2.41,29 days,29,2011,Offline
Europe,Romania,Meat,L,2012-08-22,2012-10-03,421.89,364.69,881328.21,761837.41,119490.8,57.19999999999999,42 days,42,2012,Online
Europe,Poland,Beverages,M,2013-08-22,2013-09-04,47.45,31.79,135659.55,90887.61,44771.94,15.660000000000004,13 days,13,2013,Offline
Europe,San Marino,Cosmetics,C,2014-08-22,2014-09-19,437.2,263.33,146024.8,87952.22,58072.58,173.87,28 days,28,2014,Online
Europe,Finland,Vegetables,L,2015-08-22,2015-10-04,154.06,90.93,1412576.14,833737.17,578838.97,63.13,43 days,43,2015,Offline
Europe,Lithuania,Office Supplies,H,2011-08-23,2011-09-26,651.21,524.96,3885770.07,3132436.32,753333.75,126.25,34 days,34,2011,Online
Europe,Georgia,Meat,H,2012-08-23,2012-09-26,421.89,364.69,3779712.51,3267257.71,512454.8,57.19999999999999,34 days,34,2012,Offline
Europe,Sweden,Cosmetics,L,2013-08-24,2013-08-31,437.2,263.33,288989.2,174061.13,114928.07,173.87,7 days,7,2013,Online
Europe,Czech Republic,Household,L,2014-08-25,2014-09-30,668.27,502.54,5493179.4,4130878.8,1362300.6,165.72999999999996,36 days,36,2014,Offline
Europe,Denmark,Vegetables,L,2015-08-25,2015-08-29,154.06,90.93,602528.66,355627.23,246901.43,63.13,4 days,4,2015,Online
Europe,Denmark,Vegetables,L,2012-08-26,2012-09-17,154.06,90.93,811742.14,479110.17,332631.97,63.13,22 days,22,2012,Offline
Europe,Greece,Cereal,L,2015-08-26,2015-10-13,205.7,117.11,526180.6,299567.38,226613.22,88.58999999999999,48 days,48,2015,Online
Europe,Austria,Household,M,2010-08-27,2010-10-01,668.27,502.54,1736833.73,1306101.46,430732.27,165.72999999999996,35 days,35,2010,Offline
Europe,Kosovo,Fruits,L,2011-08-27,2011-09-18,9.33,6.92,39363.27,29195.48,10167.79,2.41,22 days,22,2011,Online
Europe,France,Cereal,L,2010-08-28,2010-10-15,205.7,117.11,300733.4,171214.82,129518.58,88.58999999999999,48 days,48,2010,Offline
